,productGroup,asin,categories,categoryTree,rootCategory,nodepath,nodeID
8200,Kitchen,B001ASMGNU,"[24065237011, 289915]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337688011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_4901'}, {'catId': 23686064011, 'name': 'Breakroom'}, {'catId': 23686097011, 'name': 'Kitchen Appliances'}, {'catId': 24065237011, 'name': 'Blenders'}]",265523,,
8201,Kitchen,B000Q9XE12,"[3204225011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 1267449011, 'name': 'Small Appliance Parts & Accessories'}, {'catId': 3204225011, 'name': 'Mixer Parts & Accessories'}]",1055398,,
8202,Home,B00D8G8SS4,"[3744211, 13900811]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 510136, 'name': 'Storage & Organization'}, {'catId': 23691552011, 'name': 'Racks & Holders'}, {'catId': 3743971, 'name': 'Cabinet & Drawer Organization'}, {'catId': 3744211, 'name': 'Shelf Liners'}]",1055398,,
8203,BISS,B008I8EUYI,"[3744001, 23705309011, 23900368011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3610841, 'name': 'Storage & Organization'}, {'catId': 2422463011, 'name': 'Racks, Shelves & Drawers'}, {'catId': 3744001, 'name': 'Standing Shelf Units'}]",1055398,,
8204,Furniture,B009YIQW7E,"[1063310, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063318, 'name': 'Living Room Furniture'}, {'catId': 1063310, 'name': 'TV & Media Furniture'}]",1055398,Home & Kitchen/Furniture/Game & Recreation Room Furniture/TV & Media Furniture,1063310.0
8205,Furniture,B009YIQW7E,"[1063310, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063318, 'name': 'Living Room Furniture'}, {'catId': 1063310, 'name': 'TV & Media Furniture'}]",1055398,Home & Kitchen/Furniture/Living Room Furniture/TV & Media Furniture,1063310.0
8206,Furniture,B002WI6LB0,"[3733651, 13900811, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063318, 'name': 'Living Room Furniture'}, {'catId': 680098011, 'name': 'Tables'}, {'catId': 3733651, 'name': 'Sofa & Console Tables'}]",1055398,,
8207,Home,B00BC3S1QY,[3744211],"[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 510136, 'name': 'Storage & Organization'}, {'catId': 23691552011, 'name': 'Racks & Holders'}, {'catId': 3743971, 'name': 'Cabinet & Drawer Organization'}, {'catId': 3744211, 'name': 'Shelf Liners'}]",1055398,,
8208,Kitchen,B0000DDVMH,"[23774440011, 23772865011, 23870136011, 17938210011, 10755432011, 18505439011, 17938209011, 20621725011, 3737041, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337647011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_3301'}, {'catId': 23772815011, 'name': 'Education'}, {'catId': 23772819011, 'name': 'Early Childhood'}, {'catId': 23774437011, 'name': 'Snacks & Beverages'}, {'catId': 23774440011, 'name': 'Supplies & Cutlery'}]",265523,,
8209,BISS,B003UPTP58,"[82791990011, 289863]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77077733011, 'name': 'Tools and Utensils'}, {'catId': 82791990011, 'name': 'Cutting Boards'}]",265523,,
8210,Home,B000LRBSFI,"[165119011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3610841, 'name': 'Storage & Organization'}, {'catId': 2423187011, 'name': 'Clothing & Closet Storage'}, {'catId': 165119011, 'name': 'Mounted Closet Systems'}]",1055398,,
8211,Home,B0062B0592,"[3744301, 23853660011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3610841, 'name': 'Storage & Organization'}, {'catId': 3744261, 'name': 'Home Storage Hooks'}, {'catId': 3744301, 'name': 'Key Hooks'}]",1055398,,
8212,Home,B003EAIWJO,"[695487011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3610841, 'name': 'Storage & Organization'}, {'catId': 3744341, 'name': 'Laundry Storage & Organization'}, {'catId': 695487011, 'name': 'Clotheslines'}]",1055398,,
8213,Furniture,B0063HIWT0,"[3733641, 13900811, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063318, 'name': 'Living Room Furniture'}, {'catId': 680098011, 'name': 'Tables'}, {'catId': 3733641, 'name': 'End Tables'}]",1055398,,
8214,Kitchen,B000FDQVHI,"[82791990011, 289863, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77077733011, 'name': 'Tools and Utensils'}, {'catId': 82791990011, 'name': 'Cutting Boards'}]",265523,,
8215,Home,B0053WL9NM,"[3732781, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063274, 'name': 'Sheets & Pillowcases'}, {'catId': 3732781, 'name': 'Sheet & Pillowcase Sets'}]",1055398,,
8216,BISS,B0076OW80S,"[21484653011, 119033194011, 20965245011, 17515038011, 23686083011, 20683685011, 13900821, 9425857011]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337671011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_8901'}, {'catId': 21482319011, 'name': 'Case Packs'}, {'catId': 21484653011, 'name': 'Case Pack Products - Maintenance, Repair, & Operations'}]",265523,,
8217,Home,B004JJOHVG,"[3744371, 18715717011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3610841, 'name': 'Storage & Organization'}, {'catId': 3744341, 'name': 'Laundry Storage & Organization'}, {'catId': 3744371, 'name': 'Laundry Bags'}]",1055398,,
8218,Home,B003G2ZVSA,"[10671050011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 10671039011, 'name': 'Quilts & Sets'}, {'catId': 10671050011, 'name': 'Quilt Sets'}]",1055398,,
8219,Kitchen,B006BE890W,"[77182875011, 2231408011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77076852011, 'name': 'Cookware and Bakeware'}, {'catId': 77182859011, 'name': 'Bakeware'}, {'catId': 77182871011, 'name': 'Tools and accessories'}, {'catId': 77182875011, 'name': 'Baking cups'}]",265523,,
8220,Home,B00022NGIE,"[695503011, 285080, 13900811, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 510106, 'name': 'Vacuums & Floor Care'}, {'catId': 510128, 'name': 'Vacuum Parts & Accessories'}, {'catId': 12955681, 'name': 'Filters'}, {'catId': 695503011, 'name': 'Upright Filters'}]",1055398,,
8221,Kitchen,B001AEH634,"[10755432011, 18505439011, 119011811011, 678514011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337695011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_4101'}, {'catId': 10755432011, 'name': 'Prime Now'}]",265523,,
8222,Home,B0053WLB8U,"[3732781, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063252, 'name': 'Bedding'}, {'catId': 1063274, 'name': 'Sheets & Pillowcases'}, {'catId': 3732781, 'name': 'Sheet & Pillowcase Sets'}]",1055398,,
8223,Furniture,B001E4PWTU,"[3733811, 13900811, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 3733781, 'name': 'Dining Room Furniture'}, {'catId': 3733811, 'name': 'Tables'}]",1055398,,
8224,Kitchen,B002PEX60A,"[18505439011, 82795060011, 289760, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337712011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_6001'}, {'catId': 18505439011, 'name': 'Best Sellers in Kitchen'}]",265523,,
8225,Kitchen,B000HJ99Y2,"[289732, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 13162311, 'name': 'Dining & Entertaining'}, {'catId': 289728, 'name': 'Bar Tools & Drinkware'}, {'catId': 17867731011, 'name': 'Bar Tools'}, {'catId': 289732, 'name': 'Ice Crushers'}]",1055398,,
8226,Kitchen,B00DT1XJIW,"[82785833011, 720777011]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77077425011, 'name': 'Cutlery, Dinnerware and Knives'}, {'catId': 82785833011, 'name': 'Specialty Knives'}]",265523,,
8227,Kitchen,B0001LO5FY,"[285080, 18505439011, 289829, 13900811, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 285080, 'name': 'Amazon.com Stores'}]",265523,,
8228,Kitchen,B00284AITO,"[82805919011, 119008843011, 17867732011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77078574011, 'name': 'Glassware, Drinkware and Bar Equipment'}, {'catId': 82805909011, 'name': 'Glassware and Drinkware'}, {'catId': 82805919011, 'name': 'Cocktail Drinkware'}]",265523,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Bar Tools & Drinkware/Cocktail Drinkware,17867732011.0
8229,Kitchen,B00284AITO,"[82805919011, 119008843011, 17867732011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77078574011, 'name': 'Glassware, Drinkware and Bar Equipment'}, {'catId': 82805909011, 'name': 'Glassware and Drinkware'}, {'catId': 82805919011, 'name': 'Cocktail Drinkware'}]",265523,Home & Kitchen/Kitchen & Dining/Dining & Entertaining/Glassware & Drinkware/Cocktail Drinkware,17867732011.0
8230,Kitchen,B00284AITO,"[82805919011, 119008843011, 17867732011, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77078574011, 'name': 'Glassware, Drinkware and Bar Equipment'}, {'catId': 82805909011, 'name': 'Glassware and Drinkware'}, {'catId': 82805919011, 'name': 'Cocktail Drinkware'}]",265523,Home & Kitchen/Kitchen & Dining/Food Service Equipment & Supplies/Tabletop & Serveware/Glassware & Drinkware/Cocktail Drinkware,17867732011.0
8231,Home,B000LWRZNM,"[3734571, 17659392011, 18715717011, 18505454011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 1063282, 'name': 'Candles & Holders'}, {'catId': 3734391, 'name': 'Candles'}, {'catId': 3734531, 'name': 'Specialty Candles'}, {'catId': 3734571, 'name': 'Novelty Candles'}]",1055398,,
8232,Furniture,B00AVUQQES,"[3733721, 23899071011, 21479337011, 21599778011, 23774507011, 13900811, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063312, 'name': 'Home Office Furniture'}, {'catId': 18682064011, 'name': 'Home Office Chairs'}, {'catId': 3733721, 'name': 'Home Office Desk Chairs'}]",1055398,,
8233,BISS,B0006383JG,"[23774440011, 23772865011, 23920412011, 24016789011, 82826012011, 119011811011, 21551234011]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337647011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_3301'}, {'catId': 23772815011, 'name': 'Education'}, {'catId': 23772819011, 'name': 'Early Childhood'}, {'catId': 23774437011, 'name': 'Snacks & Beverages'}, {'catId': 23774440011, 'name': 'Supplies & Cutlery'}]",265523,,
8234,Furniture,B0044ZVTKC,"[3735831, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063278, 'name': 'Home Décor Products'}, {'catId': 21487702011, 'name': 'Rugs, Pads & Protectors'}, {'catId': 3735831, 'name': 'Runners'}]",1055398,,
8235,Home,B000BUB4VI,"[23774440011, 23772865011, 23870136011, 3744101, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337647011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_3301'}, {'catId': 23772815011, 'name': 'Education'}, {'catId': 23772819011, 'name': 'Early Childhood'}, {'catId': 23774437011, 'name': 'Snacks & Beverages'}, {'catId': 23774440011, 'name': 'Supplies & Cutlery'}]",265523,,
8236,Kitchen,B002N2LQNS,"[18505439011, 77182861011, 289677, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337712011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_6001'}, {'catId': 18505439011, 'name': 'Best Sellers in Kitchen'}]",265523,,
8237,BISS,B00AKBPD5G,"[77182858011, 77182873011, 289696]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77076852011, 'name': 'Cookware and Bakeware'}, {'catId': 77182848011, 'name': 'Cookware'}, {'catId': 77182858011, 'name': 'Bowls'}]",265523,,
8238,Kitchen,B00GFLN186,"[289834, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 289814, 'name': 'Cookware'}, {'catId': 19343857011, 'name': 'Pots & Pans'}, {'catId': 289834, 'name': 'Woks & Stir-Fry Pans'}]",1055398,,
8239,Furniture,B002VECNTO,"[10824421, 23899059011, 23867559011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063306, 'name': 'Furniture'}, {'catId': 1063312, 'name': 'Home Office Furniture'}, {'catId': 10824421, 'name': 'Bookcases'}]",1055398,,
8240,Kitchen,B0000CCY1S,"[17938205011, 18505439011, 82795060011, 16439871, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337684011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_3001'}, {'catId': 17938205011, 'name': 'Best Sellers in Republic of Korea'}]",265523,,
8241,Home,B004T18SDC,"[3741991, 23774479011, 23774512011, 23867526011, 23867847011, 13900821, 119756821011]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 1063916, 'name': 'Kitchen & Table Linens'}, {'catId': 3741991, 'name': 'Dish Cloths & Dish Towels'}]",1055398,,
8242,Home,B0046JE9Z8,"[1267449011, 24016789011, 23870136011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 284507, 'name': 'Kitchen & Dining'}, {'catId': 1267449011, 'name': 'Small Appliance Parts & Accessories'}]",1055398,Home & Kitchen/Kitchen & Dining/Small Appliance Parts & Accessories,1267449011.0
8243,Kitchen,B003YKGR9Q,"[17659392011, 77182860011, 289674, 13900821]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337685011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_6701'}, {'catId': 17659392011, 'name': 'VPCs'}]",265523,,
8244,Home,B0019HJM0C,"[3744461, 23853660011, 23772835011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3610841, 'name': 'Storage & Organization'}, {'catId': 2423187011, 'name': 'Clothing & Closet Storage'}, {'catId': 3744461, 'name': 'Drawer Organizers'}]",1055398,,
8245,Kitchen,B008M66WMO,"[723482011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 901590, 'name': 'Event & Party Supplies'}, {'catId': 723481011, 'name': 'Tableware'}, {'catId': 723482011, 'name': 'Cups'}]",1055398,,
8246,Furniture,B006WYUQ8Y,"[3744431, 23900368011, 23686068011, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 3610841, 'name': 'Storage & Organization'}, {'catId': 2422463011, 'name': 'Racks, Shelves & Drawers'}, {'catId': 3744431, 'name': 'Storage Drawer Units'}]",1055398,,
8247,Kitchen,B0002HPHQI,"[82785833011, 409656]","[{'catId': 265523, 'name': 'Stores'}, {'catId': 120337644011, 'name': 'Arborist Merchandising Root'}, {'catId': 2740349011, 'name': 'Self Service'}, {'catId': 2740350011, 'name': 'Special Features Stores'}, {'catId': 120337645011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_0'}, {'catId': 120337725011, 'name': 'bdb4ab35-5f7e-422a-b6d6-a39c540e89e2_2901'}, {'catId': 77072584011, 'name': 'Food Service'}, {'catId': 77077425011, 'name': 'Cutlery, Dinnerware and Knives'}, {'catId': 82785833011, 'name': 'Specialty Knives'}]",265523,,
8248,Home,B004A9JB84,"[3731761, 13900821]","[{'catId': 1055398, 'name': 'Home & Kitchen'}, {'catId': 1063236, 'name': 'Bath'}, {'catId': 1063244, 'name': 'Towels'}, {'catId': 3731761, 'name': 'Towel Sets'}]",1055398,,
